!Note: First column is hrs from 12:00 UTC 21 Sep 2014; Second column is SPM concentration (g/m3)
   31.0564   47.1877
   31.1388   48.0050
   31.2212   43.6525
   31.3035   43.8875
   31.3859   46.1269
   31.4683   47.9224
   31.5507   45.0474
   31.6331   32.2017
   31.7154   30.9616
   31.7978   29.2343
   31.8802   45.4050
   31.9626   32.6530
   32.0449   31.3401
   32.1273   28.8131
   32.2097   30.9465
   32.2921   28.5342
   32.3745   28.7467
   32.4568   29.2306
   32.5392   31.6600
   32.6216   36.8961
   32.7040   27.8971
   32.7863   31.2719
   32.8687   30.6570
   32.9511   30.2667
   33.0335   31.1761
   33.1159   31.0204
   33.1982   30.7596
   33.2806   31.6707
   33.3630   32.4358
   33.4454   32.0537
   33.5277   30.8863
   33.6101   30.9808
   33.6925   35.3451
   33.7749   28.9446
   33.8573   32.2348
   33.9396   29.8915
   34.0220   34.7190
   34.1044   41.6982
   34.1868   30.0823
   34.2691   31.5025
   34.3515   32.3507
   34.4339   32.4215
   34.5163   32.9062
   34.5987   39.1743
   34.6810   35.3185
   34.7634   35.2062
   34.8458   33.7890
   34.9282   32.2548
   35.0105   32.4629
   35.0929   34.9440
   35.1753   36.6960
   35.2577   36.8180
   35.3401   39.9877
   35.4224   36.3390
   35.5048   36.3075
   35.5872   36.2444
   35.6696   35.4332
   35.7519   36.3152
   35.8343   36.6515
   35.9167   38.6447
   35.9991   36.7794
   36.0815   41.8840
   36.1638   38.6004
   36.2462   36.6367
   36.3286   36.9078
   36.4110   37.0394
   36.4933   37.1059
   36.5757   35.7223
   36.6581   36.0511
   36.7405   37.5456
   36.8229   39.1710
   36.9052   40.4466
   36.9876   38.5312
   37.0700   37.9894
   37.1524   38.2270
   37.2347   41.3312
   37.3171   38.3597
   37.3995   38.4363
   37.4819   40.1720
   37.5643   39.0502
   37.6466   39.0425
   37.7290   40.4961
   37.8114   45.7878
   37.8938   41.4979
   37.9761   40.4680
   38.0585   40.4920
   38.1409   40.7041
   38.2233   40.3323
   38.3057   40.6706
   38.3880   40.0904
   38.4704   41.0678
   38.5528   41.9495
   38.6352   47.4192
   38.7175   44.0131
   38.7999   43.7210
   38.8823   43.3418
   38.9647   44.9048
   39.0471   43.8614
   39.1294   46.6580
   39.2118   49.4167
   39.2942   49.8286
   39.3766   50.5554
   39.4589   48.0323
   39.5413   49.1194
   39.6237   49.5317
   39.7061   51.0835
   39.7885   51.3903
   39.8708   50.6262
   39.9532   51.2813
   40.0356   53.1949
   40.1180   58.5170
   40.2003   68.0245
   40.2827   65.0690
   40.3651   71.3402
   40.4475   81.5887
   40.5299   60.7348
   40.6122   54.0655
   40.6946   31.6584
   40.7770   29.0742
   40.8594   28.6897
   40.9417   29.4028
   41.0241   32.1264
   41.1065   26.3515
   41.1889   26.1720
   41.2713   28.0878
   41.3536   27.2079
   41.4360   33.1122
   41.5184   36.2791
   41.6008   34.8233
   41.6831   32.1959
   41.7655   39.5174
   41.8479   32.5986
   41.9303   31.5754
   42.0127   32.5083
   42.0950   34.4095
   42.1774   28.4138
   42.2598   28.0214
   42.3422   28.1548
   42.4245   30.3854
   42.5069   31.2576
   42.5893   29.0012
   42.6717   35.3523
   42.7541   31.9776
   42.8364   32.4298
   42.9188   40.8367
   43.0012   32.8238
   43.0836   35.1811
   43.1659   33.2548
